record_date,month_year,customer_id,region,plan_name,subscription_status,invoiced_amount,paid_amount,is_zombie_invoice,is_ghost_subscriber,leakage_amount,status_label
2024-09-01,2024-09,1724,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1725,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1726,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1727,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1728,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1729,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1730,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1731,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1732,North,Basic,Active,10.00,9.84,0,0,0.16,"Partial Payment"
2024-09-01,2024-09,1733,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1734,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1735,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1737,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1738,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1739,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1740,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1741,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1743,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1744,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1745,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1746,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1747,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1748,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1749,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1750,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1751,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1752,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1753,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1754,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1755,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1756,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1757,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1758,East,Enterprise,Active,200.00,189.47,0,0,10.53,"Partial Payment"
2024-09-01,2024-09,1759,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1760,East,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1761,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1762,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1763,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1764,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1765,North,Pro,Active,50.00,47.25,0,0,2.75,"Partial Payment"
2024-09-01,2024-09,1766,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1767,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1768,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1769,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1770,North,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-09-01,2024-09,1771,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1772,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1773,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1774,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1775,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1776,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1777,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1778,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1779,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1781,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1782,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1783,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1784,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1785,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1786,North,Enterprise,Active,200.00,196.05,0,0,3.95,"Partial Payment"
2024-09-01,2024-09,1787,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1788,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1789,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1790,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1791,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1792,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1793,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1794,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1795,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1796,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1797,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1798,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1799,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1802,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1803,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1804,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1805,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1806,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1807,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1808,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1809,South,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1810,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1812,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1813,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1814,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1815,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1816,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1817,North,Enterprise,Active,200.00,0.00,1,0,200.00,"Unpaid Invoice"
2024-09-01,2024-09,1818,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1820,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1821,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1822,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1823,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1824,East,Pro,Active,50.00,47.39,0,0,2.61,"Partial Payment"
2024-09-01,2024-09,1825,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1826,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1827,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1828,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1829,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1830,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1831,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1832,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1833,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1834,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1835,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1836,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1837,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1838,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1839,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1840,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1841,East,Pro,Active,50.00,46.34,0,0,3.66,"Partial Payment"
2024-09-01,2024-09,1842,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1843,North,Pro,Active,50.00,46.93,0,0,3.07,"Partial Payment"
2024-09-01,2024-09,1844,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1845,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1846,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1847,South,Pro,Active,50.00,0.00,1,0,50.00,"Unpaid Invoice"
2024-09-01,2024-09,1848,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1849,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1851,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1852,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1853,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1854,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1855,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1856,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1857,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1858,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1859,South,Enterprise,Active,200.00,189.74,0,0,10.26,"Partial Payment"
2024-09-01,2024-09,1860,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1861,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1862,North,Enterprise,Active,200.00,194.22,0,0,5.78,"Partial Payment"
2024-09-01,2024-09,1863,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1864,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1865,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1866,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1867,North,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-09-01,2024-09,1868,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1869,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1870,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1871,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1872,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1873,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1874,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1875,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1876,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1877,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1878,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1879,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1881,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1882,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1884,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1885,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1886,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1887,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1888,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1889,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1890,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1892,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1893,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1894,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1896,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1897,South,Basic,Cancelled,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1898,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1899,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1900,East,Pro,Active,50.00,47.87,0,0,2.13,"Partial Payment"
2024-09-01,2024-09,1901,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1902,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1903,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1904,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1905,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1906,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1907,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1908,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1909,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1910,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1911,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1912,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1914,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1916,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1917,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1918,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1919,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1920,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1921,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1922,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1923,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1924,East,Enterprise,Active,200.00,185.30,0,0,14.70,"Partial Payment"
2024-09-01,2024-09,1925,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1926,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1927,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1928,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1929,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1931,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1932,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1933,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1934,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1935,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1936,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1937,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1939,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1940,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1941,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1942,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1943,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1944,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1946,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1947,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1948,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1949,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1950,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1951,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1952,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1953,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1954,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1955,East,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1956,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1957,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1958,North,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1959,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1960,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1961,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1962,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1963,South,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1964,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1965,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1966,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1967,North,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1968,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1969,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1970,East,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1971,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1973,North,Basic,Active,10.00,0.00,1,0,10.00,"Unpaid Invoice"
2024-09-01,2024-09,1974,East,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1975,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1976,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1977,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1978,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1979,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1980,South,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1981,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1982,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1983,West,Pro,Cancelled,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1985,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1986,South,Enterprise,Cancelled,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1987,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1988,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1989,South,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1990,West,Enterprise,Active,200.00,200.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1992,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1993,South,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1994,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1995,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1996,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1997,North,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1998,West,Basic,Active,10.00,10.00,0,0,0.00,"Clean Transaction"
2024-09-01,2024-09,1999,West,Pro,Active,50.00,50.00,0,0,0.00,"Clean Transaction"
