payment_id,invoice_id,payment_date,amount_paid
29103,19280,2024-10-19,200.0
29104,19281,2024-10-04,10.0
29105,19282,2024-10-08,200.0
29106,19283,2024-10-18,200.0
29107,19284,2024-10-04,200.0
29108,19285,2024-10-13,182.24
29109,19286,2024-10-06,10.0
29110,19287,2024-10-19,50.0
29111,19288,2024-10-08,50.0
29112,19289,2024-10-19,50.0
29113,19290,2024-10-18,50.0
29114,19292,2024-10-17,200.0
29115,19293,2024-10-13,50.0
29116,19294,2024-10-20,10.0
29117,19295,2024-10-19,10.0
29118,19296,2024-10-03,10.0
29119,19297,2024-10-17,200.0
29120,19298,2024-10-13,50.0
29121,19299,2024-10-17,50.0
29122,19300,2024-10-03,200.0
29123,19301,2024-10-19,200.0
29124,19302,2024-10-08,50.0
29125,19303,2024-10-20,200.0
29126,19304,2024-10-09,10.0
29127,19305,2024-10-18,50.0
29128,19306,2024-10-15,50.0
29129,19307,2024-10-14,200.0
29130,19308,2024-10-01,200.0
29131,19309,2024-10-15,50.0
29132,19310,2024-10-12,10.0
29133,19311,2024-10-20,10.0
29134,19312,2024-10-10,10.0
29135,19313,2024-10-10,200.0
29136,19314,2024-10-03,200.0
29137,19315,2024-10-20,50.0
29138,19316,2024-10-01,50.0
29139,19317,2024-10-13,50.0
29140,19318,2024-10-18,50.0
29141,19319,2024-10-06,50.0
29142,19320,2024-10-09,10.0
29143,19321,2024-10-16,50.0
29144,19322,2024-10-04,50.0
29145,19323,2024-10-11,50.0
29146,19324,2024-10-15,10.0
29147,19325,2024-10-09,50.0
29148,19326,2024-10-03,50.0
29149,19327,2024-10-18,10.0
29150,19328,2024-10-04,10.0
29151,19329,2024-10-01,10.0
29152,19330,2024-10-19,50.0
29153,19331,2024-10-06,50.0
29154,19332,2024-10-12,200.0
29155,19333,2024-10-15,200.0
29156,19334,2024-10-06,200.0
29157,19335,2024-10-09,200.0
29158,19336,2024-10-18,200.0
29159,19337,2024-10-01,200.0
29160,19338,2024-10-01,50.0
29161,19339,2024-10-12,200.0
29162,19340,2024-10-11,9.13
29163,19341,2024-10-10,200.0
29164,19342,2024-10-17,200.0
29165,19343,2024-10-18,50.0
29166,19344,2024-10-13,200.0
29167,19345,2024-10-10,10.0
29168,19346,2024-10-03,10.0
29169,19347,2024-10-15,50.0
29170,19348,2024-10-13,10.0
29171,19349,2024-10-07,200.0
29172,19350,2024-10-06,50.0
29173,19351,2024-10-18,50.0
29174,19352,2024-10-02,10.0
29175,19353,2024-10-19,50.0
29176,19354,2024-10-01,10.0
29177,19355,2024-10-16,10.0
29178,19356,2024-10-18,10.0
29179,19357,2024-10-17,10.0
29180,19358,2024-10-09,50.0
29181,19359,2024-10-12,10.0
29182,19360,2024-10-16,200.0
29183,19361,2024-10-14,50.0
29184,19362,2024-10-14,200.0
29185,19363,2024-10-01,200.0
29186,19364,2024-10-07,50.0
29187,19365,2024-10-05,200.0
29188,19366,2024-10-07,10.0
29189,19367,2024-10-02,50.0
29190,19368,2024-10-20,200.0
29191,19369,2024-10-14,50.0
29192,19370,2024-10-01,200.0
29193,19371,2024-10-01,10.0
29194,19372,2024-10-14,50.0
29195,19373,2024-10-15,50.0
29196,19374,2024-10-02,50.0
29197,19375,2024-10-07,10.0
29198,19376,2024-10-05,200.0
29199,19377,2024-10-13,10.0
29200,19378,2024-10-10,200.0
29201,19379,2024-10-03,10.0
29202,19380,2024-10-13,50.0
29203,19381,2024-10-11,10.0
29204,19382,2024-10-02,10.0
29205,19383,2024-10-11,200.0
29206,19384,2024-10-12,50.0
29207,19385,2024-10-08,45.41
29208,19386,2024-10-06,50.0
29209,19387,2024-10-17,50.0
29210,19388,2024-10-07,9.19
29211,19389,2024-10-11,200.0
29212,19390,2024-10-05,200.0
29213,19391,2024-10-07,200.0
29214,19392,2024-10-12,10.0
29215,19393,2024-10-10,200.0
29216,19394,2024-10-15,200.0
29217,19395,2024-10-03,200.0
29218,19396,2024-10-06,50.0
29219,19397,2024-10-10,10.0
29220,19398,2024-10-08,50.0
29221,19399,2024-10-13,50.0
29222,19400,2024-10-17,200.0
29223,19401,2024-10-04,196.07
29224,19402,2024-10-09,50.0
29225,19403,2024-10-09,10.0
29226,19404,2024-10-16,50.0
29227,19405,2024-10-15,200.0
29228,19406,2024-10-15,10.0
29229,19407,2024-10-02,10.0
29230,19408,2024-10-12,50.0
29231,19409,2024-10-20,200.0
29232,19410,2024-10-17,200.0
29233,19411,2024-10-09,200.0
29234,19412,2024-10-01,10.0
29235,19413,2024-10-19,10.0
29236,19414,2024-10-18,50.0
29237,19415,2024-10-16,50.0
29238,19416,2024-10-10,10.0
29239,19417,2024-10-13,50.0
29240,19418,2024-10-12,200.0
29241,19419,2024-10-14,50.0
29242,19420,2024-10-03,200.0
29243,19421,2024-10-13,50.0
29244,19422,2024-10-18,50.0
29245,19423,2024-10-05,200.0
29246,19424,2024-10-20,10.0
29247,19425,2024-10-09,200.0
29248,19426,2024-10-04,10.0
29249,19427,2024-10-06,200.0
29250,19428,2024-10-09,200.0
29251,19429,2024-10-18,200.0
29252,19430,2024-10-08,10.0
29253,19431,2024-10-08,200.0
29254,19432,2024-10-02,186.6
29255,19433,2024-10-10,200.0
29256,19434,2024-10-01,10.0
29257,19435,2024-10-17,50.0
29258,19436,2024-10-03,10.0
29259,19437,2024-10-11,200.0
29260,19438,2024-10-03,50.0
29261,19439,2024-10-12,10.0
29262,19440,2024-10-01,50.0
29263,19441,2024-10-20,200.0
29264,19442,2024-10-19,200.0
29265,19443,2024-10-14,200.0
29266,19444,2024-10-20,10.0
29267,19445,2024-10-09,10.0
29268,19446,2024-10-08,50.0
29269,19447,2024-10-01,200.0
29270,19448,2024-10-04,200.0
29271,19449,2024-10-14,10.0
29272,19450,2024-10-11,200.0
29273,19451,2024-10-08,10.0
29274,19452,2024-10-20,200.0
29275,19453,2024-10-08,10.0
29276,19454,2024-10-10,50.0
29277,19455,2024-10-18,10.0
29278,19456,2024-10-04,10.0
29279,19457,2024-10-01,10.0
29280,19458,2024-10-02,10.0
29281,19459,2024-10-15,10.0
29282,19460,2024-10-01,50.0
29283,19461,2024-11-04,10.0
29284,19462,2024-11-02,10.0
29285,19463,2024-11-11,50.0
29286,19464,2024-11-16,200.0
29287,19465,2024-11-05,45.67
29288,19466,2024-11-06,200.0
29289,19467,2024-11-03,50.0
29290,19468,2024-11-09,10.0
29291,19469,2024-11-06,10.0
29292,19470,2024-11-14,10.0
29293,19471,2024-11-06,10.0
29294,19472,2024-11-04,10.0
29295,19473,2024-11-14,50.0
29296,19474,2024-11-17,50.0
29297,19475,2024-11-07,200.0
29298,19476,2024-11-16,50.0
29299,19477,2024-11-20,50.0
29300,19478,2024-11-19,10.0
29301,19479,2024-11-18,200.0
29302,19480,2024-11-19,50.0
29303,19481,2024-11-15,200.0
29304,19482,2024-11-19,50.0
29305,19483,2024-11-09,50.0
29306,19484,2024-11-17,200.0
29307,19485,2024-11-19,10.0
29308,19486,2024-11-15,200.0
29309,19487,2024-11-04,10.0
29310,19488,2024-11-10,50.0
29311,19489,2024-11-04,50.0
29312,19490,2024-11-01,200.0
29313,19491,2024-11-07,200.0
29314,19492,2024-11-18,9.34
29315,19493,2024-11-16,200.0
29316,19494,2024-11-07,10.0
29317,19495,2024-11-19,10.0
29318,19496,2024-11-16,50.0
29319,19497,2024-11-03,50.0
29320,19498,2024-11-14,50.0
29321,19499,2024-11-12,10.0
29322,19500,2024-11-11,200.0
29323,19501,2024-11-19,50.0
29324,19502,2024-11-13,50.0
29325,19503,2024-11-15,200.0
29326,19504,2024-11-10,10.0
29327,19505,2024-11-04,200.0
29328,19506,2024-11-04,200.0
29329,19507,2024-11-20,200.0
29330,19509,2024-11-09,10.0
29331,19510,2024-11-03,50.0
29332,19511,2024-11-06,50.0
29333,19512,2024-11-14,50.0
29334,19513,2024-11-14,10.0
29335,19514,2024-11-16,10.0
29336,19515,2024-11-08,50.0
29337,19516,2024-11-11,10.0
29338,19517,2024-11-06,50.0
29339,19518,2024-11-06,200.0
29340,19519,2024-11-04,200.0
29341,19520,2024-11-14,200.0
29342,19521,2024-11-18,200.0
29343,19522,2024-11-09,200.0
29344,19523,2024-11-07,200.0
29345,19524,2024-11-13,200.0
29346,19525,2024-11-11,9.75
29347,19526,2024-11-13,50.0
29348,19527,2024-11-06,10.0
29349,19528,2024-11-14,200.0
29350,19529,2024-11-02,50.0
29351,19530,2024-11-18,10.0
29352,19531,2024-11-09,10.0
29353,19532,2024-11-05,10.0
29354,19533,2024-11-17,50.0
29355,19534,2024-11-15,50.0
29356,19535,2024-11-17,10.0
29357,19536,2024-11-04,50.0
29358,19537,2024-11-17,10.0
29359,19538,2024-11-02,10.0
29360,19539,2024-11-06,50.0
29361,19540,2024-11-01,10.0
29362,19541,2024-11-19,50.0
29363,19542,2024-11-10,50.0
29364,19543,2024-11-16,200.0
29365,19544,2024-11-18,200.0
29366,19545,2024-11-13,200.0
29367,19546,2024-11-10,10.0
29368,19547,2024-11-16,200.0
29369,19548,2024-11-11,200.0
29370,19549,2024-11-03,200.0
29371,19550,2024-11-15,200.0
29372,19551,2024-11-15,50.0
29373,19552,2024-11-10,10.0
29374,19553,2024-11-06,10.0
29375,19554,2024-11-10,50.0
29376,19555,2024-11-05,50.0
29377,19556,2024-11-05,10.0
29378,19557,2024-11-19,200.0
29379,19558,2024-11-20,190.59
29380,19559,2024-11-13,10.0
29381,19560,2024-11-11,10.0
29382,19561,2024-11-08,200.0
29383,19562,2024-11-03,49.05
29384,19563,2024-11-02,200.0
29385,19564,2024-11-05,50.0
29386,19565,2024-11-05,50.0
29387,19566,2024-11-15,181.8
29388,19567,2024-11-07,10.0
29389,19568,2024-11-02,200.0
29390,19569,2024-11-20,50.0
29391,19570,2024-11-12,10.0
29392,19571,2024-11-16,50.0
29393,19572,2024-11-04,200.0
29394,19573,2024-11-04,10.0
29395,19574,2024-11-12,50.0
29396,19575,2024-11-02,50.0
29397,19576,2024-11-01,200.0
29398,19577,2024-11-20,200.0
29399,19578,2024-11-12,200.0
29400,19579,2024-11-04,10.0
29401,19580,2024-11-12,10.0
29402,19581,2024-11-12,200.0
29403,19582,2024-11-16,50.0
29404,19583,2024-11-18,10.0
29405,19584,2024-11-01,50.0
29406,19585,2024-11-03,10.0
29407,19586,2024-11-08,200.0
29408,19587,2024-11-16,10.0
29409,19588,2024-11-20,200.0
29410,19589,2024-11-14,200.0
29411,19590,2024-11-07,47.94
29412,19591,2024-11-06,50.0
29413,19592,2024-11-03,10.0
29414,19593,2024-11-09,50.0
29415,19594,2024-11-12,50.0
29416,19595,2024-11-03,200.0
29417,19596,2024-11-07,200.0
29418,19597,2024-11-20,10.0
29419,19598,2024-11-17,50.0
29420,19599,2024-11-16,200.0
29421,19600,2024-11-01,50.0
29422,19601,2024-11-02,10.0
29423,19602,2024-11-05,200.0
29424,19603,2024-11-18,10.0
29425,19604,2024-11-13,10.0
29426,19605,2024-11-11,50.0
29427,19606,2024-11-10,10.0
29428,19607,2024-11-08,50.0
29429,19608,2024-11-03,50.0
29430,19609,2024-11-01,50.0
29431,19610,2024-11-19,50.0
29432,19611,2024-11-19,50.0
29433,19612,2024-11-10,50.0
29434,19613,2024-11-16,10.0
29435,19614,2024-11-10,10.0
29436,19615,2024-11-11,50.0
29437,19616,2024-11-12,50.0
29438,19617,2024-11-09,50.0
29439,19618,2024-11-13,10.0
29440,19619,2024-11-18,50.0
29441,19620,2024-11-06,10.0
29442,19621,2024-11-13,10.0
29443,19622,2024-11-17,10.0
29444,19623,2024-11-17,50.0
29445,19624,2024-11-01,10.0
29446,19625,2024-11-18,10.0
29447,19626,2024-11-02,50.0
29448,19627,2024-11-14,50.0
29449,19628,2024-11-14,10.0
29450,19629,2024-11-12,10.0
29451,19630,2024-11-16,200.0
29452,19631,2024-11-19,200.0
29453,19632,2024-11-16,200.0
29454,19633,2024-11-05,50.0
29455,19634,2024-11-01,50.0
29456,19635,2024-11-03,200.0
29457,19636,2024-11-12,10.0
29458,19637,2024-11-04,10.0
29459,19638,2024-11-13,50.0
29460,19639,2024-11-06,200.0
29461,19640,2024-11-02,200.0
29462,19641,2024-11-01,10.0
29463,19642,2024-11-02,200.0
29464,19643,2024-11-13,200.0
29465,19644,2024-11-15,10.0
29466,19645,2024-11-12,10.0
29467,19646,2024-11-02,200.0
29468,19647,2024-11-08,10.0
29469,19648,2024-11-15,10.0
29470,19649,2024-11-10,50.0
29471,19650,2024-11-08,10.0
29472,19651,2024-11-07,200.0
29473,19652,2024-11-04,50.0
29474,19653,2024-11-10,50.0
29475,19654,2024-11-02,10.0
29476,19655,2024-11-17,200.0
29477,19656,2024-11-07,50.0
29478,19657,2024-11-16,50.0
29479,19658,2024-11-10,200.0
29480,19659,2024-11-02,10.0
29481,19660,2024-11-08,10.0
29482,19661,2024-11-13,50.0
29483,19662,2024-11-07,50.0
29484,19663,2024-11-13,200.0
29485,19664,2024-11-09,200.0
29486,19665,2024-11-07,10.0
29487,19666,2024-11-20,10.0
29488,19667,2024-11-17,50.0
29489,19668,2024-11-01,50.0
29490,19669,2024-11-08,10.0
29491,19670,2024-11-17,200.0
29492,19671,2024-11-04,50.0
29493,19672,2024-11-18,200.0
29494,19673,2024-11-14,10.0
29495,19674,2024-11-14,200.0
29496,19675,2024-11-08,200.0
29497,19676,2024-11-01,10.0
29498,19677,2024-11-18,50.0
29499,19678,2024-11-11,50.0
29500,19679,2024-11-03,200.0
29501,19680,2024-11-03,10.0
29502,19681,2024-11-07,200.0
29503,19682,2024-11-10,10.0
29504,19683,2024-11-15,10.0
29505,19684,2024-11-04,200.0
29506,19685,2024-11-08,10.0
29507,19686,2024-11-14,50.0
29508,19687,2024-11-12,10.0
29509,19688,2024-11-16,50.0
29510,19689,2024-11-13,200.0
29511,19690,2024-11-17,50.0
29512,19691,2024-11-12,10.0
29513,19692,2024-11-08,50.0
29514,19693,2024-11-10,200.0
29515,19694,2024-11-05,200.0
29516,19695,2024-11-19,200.0
29517,19696,2024-11-12,10.0
29518,19697,2024-11-17,10.0
29519,19698,2024-11-04,10.0
29520,19699,2024-11-05,200.0
29521,19700,2024-11-08,10.0
29522,19701,2024-11-13,200.0
29523,19702,2024-11-12,50.0
29524,19703,2024-11-18,50.0
29525,19704,2024-11-13,50.0
29526,19705,2024-11-08,200.0
29527,19706,2024-11-11,200.0
29528,19707,2024-11-17,50.0
29529,19708,2024-11-15,200.0
29530,19709,2024-11-04,50.0
29531,19711,2024-11-08,10.0
29532,19712,2024-11-15,10.0
29533,19713,2024-11-07,10.0
29534,19714,2024-11-18,200.0
29535,19715,2024-11-06,10.0
29536,19716,2024-11-19,200.0
29537,19717,2024-11-16,50.0
29538,19718,2024-11-19,50.0
29539,19719,2024-11-13,10.0
29540,19720,2024-11-15,10.0
29541,19721,2024-11-19,10.0
29542,19722,2024-11-09,10.0
29543,19723,2024-11-02,10.0
29544,19724,2024-11-04,200.0
29545,19725,2024-11-02,10.0
29546,19726,2024-11-13,200.0
29547,19727,2024-11-08,10.0
29548,19728,2024-11-09,200.0
29549,19729,2024-11-08,10.0
29550,19730,2024-11-12,200.0
29551,19731,2024-11-02,50.0
29552,19732,2024-11-05,50.0
29553,19733,2024-11-11,10.0
29554,19734,2024-11-03,200.0
29555,19735,2024-11-06,200.0
29556,19736,2024-11-06,10.0
29557,19737,2024-11-07,50.0
29558,19738,2024-11-07,50.0
29559,19739,2024-11-19,10.0
29560,19740,2024-11-02,200.0
29561,19741,2024-11-17,10.0
29562,19742,2024-11-17,50.0
29563,19743,2024-11-12,50.0
29564,19744,2024-11-09,50.0
29565,19746,2024-11-11,200.0
29566,19747,2024-11-08,50.0
29567,19748,2024-11-15,200.0
29568,19749,2024-11-06,200.0
29569,19750,2024-11-19,50.0
29570,19751,2024-11-15,200.0
29571,19752,2024-11-10,50.0
29572,19753,2024-11-20,50.0
29573,19754,2024-11-12,200.0
29574,19755,2024-11-02,200.0
29575,19756,2024-11-20,10.0
29576,19757,2024-11-09,200.0
29577,19758,2024-11-05,10.0
29578,19759,2024-11-05,200.0
29579,19760,2024-11-09,10.0
29580,19761,2024-11-15,46.37
29581,19762,2024-11-20,50.0
29582,19763,2024-11-17,10.0
29583,19764,2024-11-13,10.0
29584,19765,2024-11-05,50.0
29585,19766,2024-11-19,50.0
29586,19767,2024-11-15,10.0
29587,19768,2024-11-11,50.0
29588,19769,2024-11-15,200.0
29589,19770,2024-11-15,200.0
29590,19771,2024-11-06,10.0
29591,19772,2024-11-10,50.0
29592,19773,2024-11-05,50.0
29593,19774,2024-11-10,10.0
29594,19775,2024-11-01,10.0
29595,19776,2024-11-13,200.0
29596,19777,2024-11-17,50.0
29597,19778,2024-11-16,10.0
29598,19779,2024-11-17,10.0
29599,19780,2024-11-04,10.0
29600,19781,2024-11-03,50.0
29601,19782,2024-11-09,50.0
29602,19783,2024-11-14,50.0
29603,19784,2024-11-10,200.0
29604,19785,2024-11-12,50.0
29605,19786,2024-11-13,200.0
29606,19787,2024-11-12,50.0
29607,19788,2024-11-04,50.0
29608,19789,2024-11-13,50.0
29609,19790,2024-11-18,10.0
29610,19791,2024-11-13,50.0
29611,19792,2024-11-12,10.0
29612,19793,2024-11-15,200.0
29613,19794,2024-11-09,50.0
29614,19795,2024-11-05,200.0
29615,19796,2024-11-11,50.0
29616,19797,2024-11-18,50.0
29617,19798,2024-11-17,10.0
29618,19799,2024-11-17,10.0
29619,19800,2024-11-08,200.0
29620,19801,2024-11-12,10.0
29621,19802,2024-11-19,191.22
29622,19803,2024-11-13,10.0
29623,19804,2024-11-17,10.0
29624,19805,2024-11-13,10.0
29625,19806,2024-11-16,50.0
29626,19807,2024-11-02,10.0
29627,19808,2024-11-02,50.0
29628,19809,2024-11-20,9.68
29629,19810,2024-11-20,10.0
29630,19812,2024-11-05,50.0
29631,19813,2024-11-03,200.0
29632,19814,2024-11-04,10.0
29633,19815,2024-11-07,200.0
29634,19816,2024-11-14,50.0
29635,19817,2024-11-07,200.0
29636,19818,2024-11-09,10.0
29637,19819,2024-11-15,50.0
29638,19820,2024-11-07,50.0
29639,19821,2024-11-14,50.0
29640,19822,2024-11-03,10.0
29641,19823,2024-11-19,10.0
29642,19824,2024-11-04,200.0
29643,19825,2024-11-18,50.0
29644,19826,2024-11-12,200.0
29645,19827,2024-11-13,200.0
29646,19828,2024-11-13,200.0
29647,19829,2024-11-08,10.0
29648,19830,2024-11-01,50.0
29649,19831,2024-11-02,200.0
29650,19832,2024-11-19,200.0
29651,19833,2024-11-05,50.0
29652,19834,2024-11-07,10.0
29653,19835,2024-11-18,50.0
29654,19837,2024-11-15,200.0
29655,19838,2024-11-19,10.0
29656,19839,2024-11-20,50.0
29657,19840,2024-11-14,10.0
29658,19841,2024-11-11,10.0
29659,19842,2024-11-15,10.0
29660,19843,2024-11-12,50.0
29661,19844,2024-11-05,50.0
29662,19845,2024-11-20,10.0
29663,19846,2024-11-06,50.0
29664,19847,2024-11-16,200.0
29665,19848,2024-11-18,200.0
29666,19849,2024-11-07,200.0
29667,19850,2024-11-03,10.0
29668,19851,2024-11-04,10.0
29669,19852,2024-11-06,50.0
29670,19853,2024-11-05,200.0
29671,19854,2024-11-12,50.0
29672,19855,2024-11-04,10.0
29673,19856,2024-11-10,200.0
29674,19857,2024-11-13,200.0
29675,19858,2024-11-08,200.0
29676,19859,2024-11-05,50.0
29677,19860,2024-11-17,50.0
29678,19861,2024-11-13,10.0
29679,19862,2024-11-06,200.0
29680,19863,2024-11-11,10.0
29681,19864,2024-11-13,10.0
29682,19865,2024-11-16,10.0
29683,19866,2024-11-14,200.0
29684,19867,2024-11-13,50.0
29685,19869,2024-11-01,50.0
29686,19870,2024-11-02,50.0
29687,19871,2024-11-04,10.0
29688,19872,2024-11-20,10.0
29689,19873,2024-11-03,50.0
29690,19874,2024-11-05,10.0
29691,19875,2024-11-09,200.0
29692,19876,2024-11-16,200.0
29693,19877,2024-11-08,50.0
29694,19878,2024-11-03,10.0
29695,19879,2024-11-17,50.0
29696,19880,2024-11-14,50.0
29697,19881,2024-11-13,50.0
29698,19882,2024-11-03,50.0
29699,19883,2024-11-19,50.0
29700,19884,2024-11-02,50.0
29701,19885,2024-11-04,10.0
29702,19886,2024-11-18,200.0
29703,19887,2024-11-05,50.0
29704,19888,2024-11-08,50.0
29705,19889,2024-11-20,200.0
29706,19890,2024-11-13,10.0
29707,19891,2024-11-16,50.0
29708,19892,2024-11-14,50.0
29709,19893,2024-11-09,10.0
29710,19894,2024-11-06,200.0
29711,19895,2024-11-16,50.0
29712,19896,2024-11-14,200.0
29713,19897,2024-11-03,50.0
29714,19898,2024-11-10,10.0
29715,19899,2024-11-07,10.0
29716,19900,2024-11-20,50.0
29717,19901,2024-11-08,10.0
29718,19902,2024-11-02,200.0
29719,19903,2024-11-19,10.0
29720,19904,2024-11-19,10.0
29721,19905,2024-11-05,50.0
29722,19906,2024-11-19,200.0
29723,19907,2024-11-01,10.0
29724,19908,2024-11-16,10.0
29725,19910,2024-11-17,10.0
29726,19911,2024-11-19,200.0
29727,19912,2024-11-20,200.0
29728,19913,2024-11-02,200.0
29729,19914,2024-11-19,50.0
29730,19915,2024-11-19,10.0
29731,19916,2024-11-06,200.0
29732,19917,2024-11-04,10.0
29733,19918,2024-11-04,10.0
29734,19919,2024-11-01,200.0
29735,19920,2024-11-05,50.0
29736,19921,2024-11-06,10.0
29737,19922,2024-11-06,200.0
29738,19923,2024-11-06,10.0
29739,19924,2024-11-06,50.0
29740,19925,2024-11-17,10.0
29741,19926,2024-11-07,50.0
29742,19927,2024-11-16,10.0
29743,19928,2024-11-06,10.0
29744,19929,2024-11-06,10.0
29745,19930,2024-11-15,50.0
29746,19931,2024-11-15,200.0
29747,19932,2024-11-11,10.0
29748,19933,2024-11-08,9.13
29749,19934,2024-11-08,10.0
29750,19935,2024-11-12,200.0
29751,19936,2024-11-08,50.0
29752,19937,2024-11-20,200.0
29753,19938,2024-11-04,200.0
29754,19939,2024-11-19,10.0
29755,19940,2024-11-17,46.63
29756,19941,2024-11-17,10.0
29757,19942,2024-11-20,50.0
29758,19943,2024-11-19,50.0
29759,19944,2024-11-12,50.0
29760,19945,2024-11-03,50.0
29761,19946,2024-11-13,200.0
29762,19947,2024-11-15,50.0
29763,19948,2024-11-18,50.0
29764,19949,2024-11-13,50.0
29765,19950,2024-11-10,200.0
29766,19951,2024-11-06,10.0
29767,19952,2024-11-08,50.0
29768,19953,2024-11-05,50.0
29769,19954,2024-11-01,200.0
29770,19955,2024-11-06,50.0
29771,19956,2024-11-15,10.0
29772,19957,2024-11-14,10.0
29773,19958,2024-11-12,10.0
29774,19959,2024-11-16,200.0
29775,19960,2024-11-20,10.0
29776,19961,2024-11-18,200.0
29777,19962,2024-11-10,200.0
29778,19963,2024-11-08,9.58
29779,19964,2024-11-08,200.0
29780,19965,2024-11-12,48.15
29781,19966,2024-11-17,10.0
29782,19967,2024-11-20,200.0
29783,19968,2024-11-15,10.0
29784,19969,2024-11-02,48.0
29785,19970,2024-11-10,50.0
29786,19971,2024-11-16,50.0
29787,19972,2024-11-07,10.0
29788,19973,2024-11-19,200.0
29789,19974,2024-11-17,10.0
29790,19975,2024-11-17,10.0
29791,19976,2024-11-03,50.0
29792,19977,2024-11-06,50.0
29793,19978,2024-11-14,10.0
29794,19979,2024-11-19,10.0
29795,19980,2024-11-04,10.0
29796,19981,2024-11-08,50.0
29797,19982,2024-11-12,50.0
29798,19983,2024-11-10,200.0
29799,19984,2024-11-17,200.0
29800,19985,2024-11-20,50.0
29801,19986,2024-11-16,10.0
29802,19987,2024-11-11,10.0
29803,19988,2024-11-06,200.0
29804,19989,2024-11-20,10.0
29805,19990,2024-11-02,200.0
29806,19991,2024-11-13,50.0
29807,19992,2024-11-12,10.0
29808,19993,2024-11-03,10.0
29809,19994,2024-11-15,50.0
29810,19995,2024-11-05,50.0
29811,19997,2024-11-10,10.0
29812,19998,2024-11-18,10.0
29813,19999,2024-11-01,50.0
29814,20000,2024-11-04,10.0
29815,20001,2024-11-04,50.0
29816,20002,2024-11-07,10.0
29817,20003,2024-11-13,10.0
29818,20004,2024-11-09,200.0
29819,20005,2024-11-11,50.0
29820,20006,2024-11-12,50.0
29821,20007,2024-11-01,10.0
29822,20008,2024-11-19,10.0
29823,20009,2024-11-08,200.0
29824,20010,2024-11-08,200.0
29825,20011,2024-11-03,50.0
29826,20012,2024-11-12,10.0
29827,20013,2024-11-19,200.0
29828,20014,2024-11-11,10.0
29829,20015,2024-11-02,10.0
29830,20016,2024-11-09,10.0
29831,20017,2024-11-11,50.0
29832,20018,2024-11-13,50.0
29833,20019,2024-11-05,50.0
29834,20020,2024-11-10,10.0
29835,20021,2024-11-02,200.0
29836,20022,2024-11-13,50.0
29837,20023,2024-11-19,10.0
29838,20024,2024-11-08,50.0
29839,20025,2024-11-15,50.0
29840,20026,2024-11-18,10.0
29841,20027,2024-11-07,50.0
29842,20028,2024-11-11,50.0
29843,20029,2024-11-09,50.0
29844,20030,2024-11-12,10.0
29845,20031,2024-11-14,50.0
29846,20032,2024-11-15,10.0
29847,20033,2024-11-13,200.0
29848,20034,2024-11-14,50.0
29849,20035,2024-11-06,10.0
29850,20036,2024-11-17,200.0
29851,20037,2024-11-04,50.0
29852,20038,2024-11-13,50.0
29853,20039,2024-11-10,200.0
29854,20040,2024-11-08,200.0
29855,20041,2024-11-13,10.0
29856,20042,2024-11-01,200.0
29857,20043,2024-11-10,50.0
29858,20044,2024-11-16,200.0
29859,20045,2024-11-18,10.0
29860,20046,2024-11-18,50.0
29861,20047,2024-11-05,50.0
29862,20048,2024-11-05,200.0
29863,20049,2024-11-07,50.0
29864,20050,2024-11-05,10.0
29865,20051,2024-11-12,10.0
29866,20052,2024-11-16,50.0
29867,20053,2024-11-01,50.0
29868,20054,2024-11-07,200.0
29869,20055,2024-11-14,200.0
29870,20056,2024-11-02,10.0
